Cluster Name,Median age,Present size,d_init50,d_init84,d_init97,L1_f,d_trunc50,d_trunc84,d_trunc97,L1_ftrunc,f_comp
ASCC_100,64.89169226976684,21.17595953,0.28104677639135456,0.4176216786428732,0.6471295574581988,0.1948664479524744,0.38164613801671765,0.698783668327884,1.4163222161183424,0.1560732822178067,0.9144835075188861
ASCC_104,121.69969224930209,32.1925292,476.7726221213368,871.2261237414501,983.3626492957121,0.1643492122568451,493.33234269257116,885.8789818930051,985.0760161565034,0.184576132341864,0.9789001245853338
ASCC_18,9.258259937680718,16.17178549,0.44905651704376587,0.6232379784194516,3.2099855598142453,0.0903268366861048,0.628170164757901,0.8487249191495632,3.2392184539527324,0.1033357487355612,0.9600776403433122
ASCC_33,215.38087153794248,21.41774125,0.3054278815608038,0.7336852912842802,1.8611674676491088,0.169309872253335,0.8323778916730289,2.9699983090364523,14.557698886781234,0.1359781566159557,0.8684409041580763
ASCC_69,72.8997787095197,26.99147009,0.24675600161170191,0.47747467479935296,0.9925908900563718,0.1469712343731324,0.921156566503515,2.9176037791889566,13.870238110536608,0.1058487144616549,0.8297037716331872
ASCC_73,158.2942975625824,38.92599533,0.31644170285119233,1.3350758202182724,2.832540305069277,0.1780232323213147,29.212489404569688,49.356421738875156,73.43273126720318,0.0847723059388813,0.9383311945268542
Alessi-Teutsch_4,132.9661671284302,28.05741319,0.1966283339506834,0.34830078562555916,0.6176878050620644,0.3202939353850408,0.4783648274863477,1.2013360097026868,3.1093719038149428,0.1572172188608023,0.688094611571172
Alessi_13,24.747879914382917,42.06589988,659.4143377402382,819.6371151521753,983.1647572938818,0.0584015670132771,666.9135660391761,879.9016341949527,989.7142619467764,0.059501114172684,0.9968671843532613
Alessi_145,168.0256754863736,82.18265609,0.30233140502398853,0.44747988540870176,0.7421173391655106,0.2665546636758421,0.5260806562600644,0.9379902890339935,1.7060189821561098,0.1440040941809064,0.859157248249339
Alessi_84,117.08428549224736,27.70300002,0.41978277362753513,0.735207998157502,1.4478734392398265,0.1411793124105195,0.4755939843097334,0.8759250467772097,1.5677980179705944,0.1462437629283992,0.987551663801289
Alessi_94,183.67498371035705,30.31966213,0.3123493556241175,0.466823209639219,0.8086147212751474,0.3444968462246442,0.3626129157106543,0.6505209626378976,1.095887967433809,0.2843393178080777,0.8929455508347279
CWNU_1007,19.32256869664477,40.02681759,93.85229503385524,110.73032663651091,169.63178557271655,0.0756074815879214,83.45074984387652,107.19134948511093,666.0704790618394,0.0688023370203162,0.9755453934600481
CWNU_1008,20.748401815941897,31.04734885,0.22458390609188217,0.3665273613115695,0.698194371685928,0.1903901977003217,0.22046315688289672,0.34960292324082004,0.5110641210128287,0.2104518238020616,0.9661073483290764
CWNU_1010,99.88719325602472,17.30531938,34.32267283568324,44.84041169593824,74.95071218899642,0.0989965521630049,29.08553110286849,46.187511942740755,67.35336138785425,0.0833349465128425,0.9569471415075538
CWNU_1012,135.15235263914195,65.14914652,0.35451132074469416,0.5781318605612201,1.0116685329518618,0.2035664121823571,0.39255166854395,0.6795018370373158,1.3787446488847568,0.207816352158958,0.9870899520284995
CWNU_1015,34.16014771552891,38.56190849,71.94555763780222,103.25627110264864,254.7371101273263,0.0759772670122232,29.75869259360716,81.43690405170399,262.06026759942216,0.090012791408108,0.9533770225553402
CWNU_1018,153.40723771462396,27.92963022,13.361616414076368,40.82056449125408,77.31595291455383,0.1259167604366081,8.444897759193006,10.461077266488243,43.291064796031506,0.1490002676355895,0.9365185392340549
CWNU_1020,34.23240566220619,41.37917607,40.913721177415624,46.91110453135103,122.64659403201635,0.0923292416601997,37.162180926979644,46.859080892325025,122.43232421982641,0.0831747504027788,0.9712848415356035
CWNU_1024,32.435611501317176,61.102492829999996,1.8866432677884952,2.691497377306929,4.605254543909834,0.1108388127523908,2.949761758144882,3.4647958656736337,4.635347545060266,0.0971456452178204,0.9801448260672839
